,FRAME_IDX,X_1,Y_1,X_2,Y_2,X_3,Y_3,X_4,Y_4,X_5,Y_5,X_6,Y_6,X_7,Y_7,X_8,Y_8,X_9,Y_9,X_10,Y_10,X_11,Y_11,X_12,Y_12,X_13,Y_13,X_14,Y_14,X_15,Y_15,X_16,Y_16,X_17,Y_17,X_18,Y_18,X_19,Y_19,X_20,Y_20,X_21,Y_21,X_22,Y_22,X_23,Y_23,X_24,Y_24,X_25,Y_25,X_26,Y_26,X_27,Y_27,X_28,Y_28,X_29,Y_29,X_30,Y_30,X_31,Y_31,X_32,Y_32,X_33,Y_33,X_34,Y_34,X_35,Y_35,X_36,Y_36,X_37,Y_37,X_38,Y_38,X_39,Y_39,X_40,Y_40,X_41,Y_41,X_42,Y_42,X_43,Y_43,X_44,Y_44,X_45,Y_45,X_46,Y_46,X_47,Y_47,X_48,Y_48,X_49,Y_49,X_50,Y_50,X_51,Y_51,X_52,Y_52,X_53,Y_53,X_54,Y_54,X_55,Y_55,X_56,Y_56,X_57,Y_57,X_58,Y_58,X_59,Y_59,X_60,Y_60,X_61,Y_61,X_62,Y_62,X_63,Y_63,X_64,Y_64,X_65,Y_65,X_66,Y_66,X_67,Y_67,X_68,Y_68,X_69,Y_69,X_70,Y_70,X_71,Y_71,X_72,Y_72,X_73,Y_73,X_74,Y_74,X_75,Y_75,X_76,Y_76,X_77,Y_77,X_78,Y_78,X_79,Y_79,X_80,Y_80,X_81,Y_81,X_82,Y_82,X_83,Y_83,X_84,Y_84,X_85,Y_85,X_86,Y_86,X_87,Y_87,X_88,Y_88,X_89,Y_89,X_90,Y_90,X_91,Y_91,X_92,Y_92,X_93,Y_93,X_94,Y_94,X_95,Y_95,X_96,Y_96,X_97,Y_97,X_98,Y_98,X_99,Y_99,X_100,Y_100,X_101,Y_101,X_102,Y_102,X_103,Y_103,X_104,Y_104,X_105,Y_105,X_106,Y_106,X_107,Y_107,X_108,Y_108,X_109,Y_109,X_110,Y_110,X_111,Y_111,X_112,Y_112,X_113,Y_113,X_114,Y_114,X_115,Y_115,X_116,Y_116,X_117,Y_117,X_118,Y_118,X_119,Y_119,X_120,Y_120,X_121,Y_121,X_122,Y_122,X_123,Y_123,X_124,Y_124,X_125,Y_125,X_126,Y_126,X_127,Y_127,X_128,Y_128,X_129,Y_129,X_130,Y_130,X_131,Y_131,X_132,Y_132,X_133,Y_133,X_134,Y_134,X_135,Y_135
20,21.0,878.0,795.0,1427.0,1185.0,694.0,1316.0,1534.0,357.0,1184.0,151.0,1788.0,1278.0,1460.0,639.0,1616.0,839.0,1661.0,138.0,1002.0,1056.0,994.0,282.0,1323.0,1000.0,2348.0,164.0,874.0,229.0,1211.0,359.0,698.0,43.0,,,,,2073.0,701.0,1001.0,614.0,680.0,934.0,1243.0,793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22.0,879.0,793.0,1427.0,1189.0,694.0,1316.0,1534.0,358.0,1187.0,159.0,1789.0,1278.0,1460.0,639.0,1616.0,840.0,1661.0,139.0,1003.0,1056.0,992.0,283.0,1330.0,999.0,2348.0,163.0,875.0,233.0,1212.0,359.0,697.0,45.0,,,,,2073.0,702.0,998.0,612.0,679.0,939.0,1242.0,792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23.0,879.0,792.0,1428.0,1193.0,692.0,1315.0,1534.0,358.0,1189.0,162.0,1790.0,1278.0,1462.0,641.0,1617.0,842.0,1660.0,140.0,1005.0,1054.0,990.0,284.0,1336.0,998.0,2350.0,163.0,875.0,237.0,1214.0,359.0,696.0,47.0,,,,,2072.0,702.0,994.0,609.0,678.0,944.0,1242.0,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24.0,878.0,791.0,1429.0,1199.0,691.0,1314.0,1535.0,358.0,1191.0,170.0,1790.0,1287.0,1464.0,643.0,1618.0,844.0,1658.0,142.0,1007.0,1059.0,985.0,286.0,1338.0,996.0,2350.0,165.0,876.0,238.0,1215.0,359.0,695.0,47.0,,,,,2070.0,702.0,989.0,608.0,677.0,948.0,1242.0,789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25.0,876.0,789.0,1430.0,1203.0,689.0,1313.0,1535.0,358.0,1192.0,168.0,1789.0,1292.0,1465.0,645.0,1618.0,847.0,1658.0,143.0,1008.0,1061.0,982.0,288.0,1340.0,997.0,2351.0,166.0,876.0,239.0,1217.0,358.0,693.0,48.0,,,,,2069.0,703.0,986.0,606.0,677.0,946.0,1242.0,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26.0,874.0,789.0,1430.0,1206.0,688.0,1314.0,1535.0,359.0,1194.0,171.0,1788.0,1294.0,1466.0,647.0,1618.0,848.0,1658.0,144.0,1009.0,1060.0,982.0,289.0,1342.0,999.0,2350.0,167.0,877.0,244.0,1218.0,358.0,693.0,49.0,,,,,2068.0,705.0,983.0,605.0,678.0,945.0,1242.0,786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27.0,871.0,788.0,1429.0,1211.0,684.0,1314.0,1536.0,359.0,1195.0,171.0,1789.0,1297.0,1468.0,648.0,1618.0,849.0,1659.0,144.0,1010.0,1061.0,980.0,291.0,1345.0,1001.0,2350.0,166.0,877.0,243.0,1220.0,358.0,692.0,50.0,,,,,2068.0,706.0,980.0,605.0,678.0,947.0,1241.0,784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28.0,872.0,786.0,1428.0,1215.0,683.0,1314.0,1537.0,360.0,1196.0,173.0,1789.0,1300.0,1469.0,649.0,1617.0,851.0,1659.0,147.0,1012.0,1064.0,980.0,291.0,1348.0,998.0,2349.0,166.0,877.0,242.0,1221.0,358.0,689.0,52.0,,,,,2067.0,708.0,978.0,604.0,681.0,953.0,1241.0,783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29.0,871.0,786.0,1428.0,1216.0,682.0,1313.0,1540.0,361.0,1197.0,175.0,1791.0,1301.0,1468.0,651.0,1618.0,853.0,1658.0,148.0,1012.0,1065.0,980.0,293.0,1356.0,995.0,2347.0,166.0,879.0,246.0,1223.0,357.0,687.0,54.0,,,,,2065.0,709.0,977.0,603.0,684.0,954.0,1241.0,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30.0,870.0,785.0,1429.0,1215.0,680.0,1313.0,1538.0,362.0,1198.0,177.0,1793.0,1301.0,1469.0,652.0,1618.0,856.0,1657.0,151.0,1013.0,1066.0,978.0,295.0,1359.0,995.0,2345.0,167.0,880.0,247.0,1224.0,357.0,685.0,55.0,,,,,2063.0,711.0,974.0,602.0,686.0,954.0,1237.0,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31.0,871.0,786.0,1430.0,1219.0,678.0,1315.0,1538.0,363.0,1198.0,177.0,1793.0,1301.0,1469.0,654.0,1618.0,859.0,1656.0,154.0,1013.0,1064.0,976.0,296.0,1361.0,998.0,2345.0,168.0,880.0,249.0,1224.0,360.0,684.0,57.0,,,,,2062.0,712.0,970.0,602.0,687.0,954.0,1236.0,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32.0,870.0,785.0,1432.0,1222.0,675.0,1314.0,1536.0,364.0,1199.0,178.0,1793.0,1302.0,1470.0,656.0,1618.0,862.0,1655.0,157.0,1013.0,1065.0,973.0,299.0,1363.0,991.0,2343.0,170.0,884.0,260.0,1224.0,365.0,683.0,59.0,,,,,2059.0,714.0,967.0,600.0,687.0,955.0,1238.0,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33.0,867.0,783.0,1433.0,1221.0,672.0,1314.0,1535.0,364.0,1200.0,179.0,1793.0,1302.0,1470.0,658.0,1619.0,863.0,1654.0,160.0,1012.0,1066.0,972.0,302.0,1362.0,985.0,2338.0,174.0,886.0,267.0,1223.0,370.0,683.0,60.0,,,,,2056.0,716.0,964.0,598.0,687.0,955.0,1240.0,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34.0,866.0,782.0,1433.0,1220.0,669.0,1313.0,1535.0,366.0,1201.0,181.0,1793.0,1303.0,1470.0,659.0,1620.0,865.0,1653.0,161.0,1011.0,1068.0,970.0,303.0,1358.0,982.0,2331.0,178.0,886.0,266.0,1225.0,369.0,681.0,61.0,,,,,2054.0,718.0,960.0,598.0,686.0,958.0,1241.0,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35.0,863.0,781.0,1434.0,1221.0,660.0,1312.0,1534.0,368.0,1202.0,185.0,1793.0,1306.0,1472.0,659.0,1622.0,869.0,1652.0,162.0,1013.0,1069.0,968.0,304.0,1359.0,980.0,2327.0,178.0,888.0,262.0,1225.0,370.0,680.0,62.0,,,,,2052.0,721.0,956.0,597.0,686.0,957.0,1243.0,783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36.0,862.0,782.0,1436.0,1222.0,656.0,1311.0,1533.0,370.0,1203.0,187.0,1793.0,1308.0,1472.0,658.0,1620.0,872.0,1654.0,162.0,1016.0,1069.0,967.0,305.0,1359.0,980.0,2325.0,180.0,890.0,261.0,1224.0,371.0,677.0,63.0,,,,,2051.0,723.0,952.0,595.0,686.0,956.0,1244.0,782.0,2054.0,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37.0,862.0,782.0,1435.0,1225.0,652.0,1310.0,1532.0,373.0,1204.0,189.0,1793.0,1310.0,1475.0,662.0,1619.0,873.0,1655.0,163.0,1016.0,1071.0,967.0,306.0,1362.0,979.0,2323.0,183.0,892.0,273.0,1224.0,373.0,673.0,66.0,,,,,2050.0,724.0,949.0,593.0,686.0,955.0,1245.0,784.0,2054.0,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38.0,863.0,782.0,1434.0,1229.0,650.0,1310.0,1531.0,375.0,1204.0,190.0,1794.0,1310.0,1478.0,665.0,1620.0,876.0,1656.0,163.0,1015.0,1073.0,968.0,308.0,1369.0,978.0,2323.0,184.0,892.0,268.0,1224.0,376.0,671.0,68.0,,,,,2050.0,726.0,945.0,591.0,686.0,955.0,1246.0,784.0,2051.0,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39.0,863.0,782.0,1435.0,1234.0,652.0,1310.0,1529.0,376.0,1205.0,191.0,1795.0,1311.0,1479.0,667.0,1624.0,878.0,1656.0,165.0,1015.0,1073.0,968.0,310.0,1373.0,978.0,2323.0,185.0,894.0,267.0,1223.0,378.0,670.0,70.0,,,,,2050.0,728.0,942.0,591.0,687.0,958.0,1246.0,784.0,2051.0,437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40.0,863.0,782.0,1434.0,1236.0,653.0,1312.0,1528.0,377.0,1205.0,191.0,1796.0,1312.0,1482.0,668.0,1625.0,879.0,1657.0,167.0,1015.0,1075.0,965.0,312.0,1373.0,978.0,2320.0,185.0,896.0,270.0,1216.0,384.0,669.0,70.0,,,,,2050.0,731.0,941.0,591.0,686.0,963.0,1244.0,778.0,2050.0,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41.0,860.0,780.0,1435.0,1238.0,653.0,1312.0,1527.0,380.0,1207.0,191.0,1796.0,1313.0,1482.0,668.0,1624.0,880.0,1656.0,169.0,1016.0,1076.0,963.0,313.0,1371.0,978.0,2321.0,187.0,899.0,280.0,1211.0,388.0,669.0,71.0,,,,,2050.0,732.0,939.0,591.0,685.0,963.0,1242.0,773.0,2049.0,439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42.0,859.0,779.0,1436.0,1238.0,652.0,1312.0,1526.0,381.0,1209.0,193.0,1797.0,1313.0,1482.0,669.0,1625.0,881.0,1656.0,171.0,1018.0,1077.0,959.0,317.0,1369.0,977.0,2322.0,188.0,900.0,281.0,1209.0,393.0,670.0,73.0,,,,,2050.0,732.0,937.0,591.0,683.0,969.0,1240.0,772.0,2050.0,449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43.0,858.0,778.0,1435.0,1239.0,650.0,1310.0,1525.0,382.0,1210.0,194.0,1798.0,1313.0,1482.0,669.0,1625.0,882.0,1655.0,175.0,1019.0,1080.0,952.0,319.0,1367.0,976.0,2323.0,188.0,907.0,295.0,1207.0,398.0,668.0,75.0,,,,,2049.0,733.0,935.0,589.0,681.0,971.0,1242.0,764.0,2049.0,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44.0,855.0,776.0,1435.0,1240.0,647.0,1310.0,1526.0,383.0,1211.0,196.0,1799.0,1313.0,1483.0,669.0,1625.0,884.0,1655.0,177.0,1020.0,1083.0,955.0,322.0,1368.0,976.0,2325.0,187.0,914.0,310.0,1206.0,401.0,668.0,76.0,,,,,2051.0,732.0,936.0,589.0,678.0,973.0,1244.0,760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45.0,852.0,775.0,1433.0,1243.0,645.0,1311.0,1526.0,383.0,1210.0,198.0,1799.0,1320.0,1485.0,669.0,1625.0,886.0,1655.0,178.0,1020.0,1085.0,946.0,322.0,1369.0,977.0,2325.0,188.0,918.0,318.0,1206.0,401.0,669.0,77.0,,,,,2054.0,733.0,935.0,588.0,678.0,974.0,1244.0,754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46.0,849.0,775.0,1432.0,1245.0,643.0,1307.0,1525.0,386.0,1210.0,199.0,1801.0,1326.0,1486.0,670.0,1626.0,888.0,1654.0,179.0,1020.0,1086.0,937.0,323.0,1372.0,976.0,2321.0,188.0,922.0,325.0,1207.0,402.0,668.0,77.0,,,,,2054.0,734.0,931.0,587.0,678.0,973.0,1242.0,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47.0,849.0,777.0,1431.0,1247.0,638.0,1306.0,1523.0,388.0,1210.0,199.0,1801.0,1330.0,1489.0,670.0,1627.0,890.0,1653.0,179.0,1021.0,1088.0,932.0,324.0,1375.0,974.0,2320.0,189.0,,,1207.0,402.0,667.0,76.0,,,,,2055.0,734.0,929.0,586.0,677.0,974.0,1242.0,748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48.0,852.0,780.0,1432.0,1250.0,636.0,1306.0,1522.0,389.0,1210.0,200.0,1801.0,1332.0,1492.0,672.0,1629.0,890.0,1652.0,180.0,1022.0,1088.0,933.0,325.0,1378.0,971.0,2318.0,191.0,,,1208.0,401.0,667.0,75.0,,,,,2042.0,738.0,927.0,586.0,675.0,975.0,1241.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49.0,849.0,779.0,1431.0,1255.0,636.0,1307.0,1522.0,390.0,1210.0,201.0,1801.0,1335.0,1494.0,673.0,1632.0,892.0,1652.0,182.0,1023.0,1090.0,935.0,324.0,1380.0,971.0,2318.0,193.0,,,1209.0,400.0,667.0,75.0,,,,,2035.0,743.0,923.0,585.0,671.0,977.0,1241.0,741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50.0,848.0,780.0,1430.0,1257.0,632.0,1308.0,1522.0,392.0,1209.0,202.0,1802.0,1335.0,1497.0,673.0,1629.0,893.0,1652.0,184.0,1024.0,1090.0,936.0,327.0,1381.0,968.0,2317.0,197.0,,,1208.0,399.0,666.0,77.0,,,,,2029.0,746.0,919.0,585.0,668.0,980.0,1244.0,754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
